,Market_Segment,Vertical_Market,Region,Net_Price,buys_both
424,PUBLIC SECTOR,Education-Public_Private,GEO_1,5.161817381,0
425,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.161683116,0
426,COMMERCIAL,Professional_Services,GEO_2,5.153907854666667,0
427,COMMERCIAL,Professional_Services,GEO_2,5.153712348,0
428,PUBLIC SECTOR,Government,GEO_2,5.153359766333334,0
429,COMMERCIAL,Financial_Services,GEO_2,5.152109236,0
430,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.151945469,0
431,PUBLIC SECTOR,Government,GEO_2,5.1507938504999995,0
432,COMMERCIAL,WholeSale-Distribution,GEO_1,5.150743045,0
433,ENTERPRISE,Technical_Services,GEO_3,5.150681924,0
434,PUBLIC SECTOR,Government,GEO_2,5.150438434,0
435,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.15004805,0
436,COMMERCIAL,Financial_Services,GEO_2,5.1457748096666664,1
437,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.145305593,0
438,PUBLIC SECTOR,Transportation,GEO_2,5.144134480666667,0
439,COMMERCIAL,Financial_Services,GEO_2,5.143896737,0
440,COMMERCIAL,Professional_Services,GEO_2,5.143707425666666,1
441,ENTERPRISE,Professional_Services,GEO_1,5.142019784,0
442,COMMERCIAL,Financial_Services,GEO_3,5.14160206,0
443,PUBLIC SECTOR,Health_Care,GEO_3,5.139604444,0
444,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.1379766705,0
445,COMMERCIAL,Health_Care,GEO_2,5.13693735925,0
446,ENTERPRISE,Manufacturing,GEO_2,5.135158605,0
447,ENTERPRISE,Manufacturing,GEO_3,5.133103797,0
448,ENTERPRISE,Manufacturing,GEO_2,5.132502766333333,1
449,PUBLIC SECTOR,Education-Public_Private,GEO_1,5.131351198,0
450,SERVICE PROVIDER,Government,GEO_1,5.131256989,0
451,PUBLIC SECTOR,Professional_Services,GEO_1,5.1303479339999996,0
452,COMMERCIAL,Professional_Services,GEO_2,5.12997659,0
453,ENTERPRISE,Financial_Services,GEO_3,5.127713469,0
454,COMMERCIAL,Health_Care,GEO_2,5.12616217,0
455,COMMERCIAL,Professional_Services,GEO_2,5.125694686,0
456,COMMERCIAL,Financial_Services,GEO_1,5.124666681,0
457,ENTERPRISE,WholeSale-Distribution,GEO_3,5.1243611285,0
458,PUBLIC SECTOR,Transportation,GEO_1,5.123686523,0
459,COMMERCIAL,Professional_Services,GEO_1,5.122311553,0
460,PUBLIC SECTOR,Health_Care,GEO_1,5.122034466,0
461,ENTERPRISE,Manufacturing,GEO_1,5.121635728,0
462,ENTERPRISE,Manufacturing,GEO_1,5.120950041,0
463,PUBLIC SECTOR,Government,GEO_2,5.120760247,0
464,SERVICE PROVIDER,Service_Provider,GEO_1,5.119981323,0
465,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.119348681,0
466,ENTERPRISE,Manufacturing,GEO_2,5.118692686,0
467,PUBLIC SECTOR,Government,GEO_2,5.118610461,0
468,SMB,Energy_Utilities,GEO_2,5.118002445,0
469,SERVICE PROVIDER,Financial_Services,GEO_2,5.115364344,0
470,COMMERCIAL,Government,GEO_1,5.112521111666666,0
471,SMB,Health_Care,GEO_2,5.1114517070000005,1
472,PUBLIC SECTOR,Government,GEO_3,5.1107902935,0
473,COMMERCIAL,Financial_Services,GEO_1,5.108502621,0
474,COMMERCIAL,Financial_Services,GEO_2,5.108229691,0
475,ENTERPRISE,Professional_Services,GEO_1,5.107994022,0
476,COMMERCIAL,Retail,GEO_1,5.107699298,1
477,PUBLIC SECTOR,Government,GEO_2,5.107681208,0
478,SMB,WholeSale-Distribution,GEO_2,5.106772417333333,1
479,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.1047071385,0
480,COMMERCIAL,Energy_Utilities,GEO_1,5.104482273,0
481,COMMERCIAL,Professional_Services,GEO_2,5.104259803,1
482,COMMERCIAL,WholeSale-Distribution,GEO_1,5.104157795,0
483,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.10386777,0
484,ENTERPRISE,Technical_Services,GEO_1,5.1036627906,1
485,PUBLIC SECTOR,Government,GEO_1,5.102433593,0
486,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.1019032399999995,0
487,COMMERCIAL,Health_Care,GEO_2,5.100770070499999,0
488,PUBLIC SECTOR,Government,GEO_1,5.097501278,0
489,COMMERCIAL,Professional_Services,GEO_2,5.097481496333334,1
490,COMMERCIAL,Professional_Services,GEO_2,5.0970800765,1
491,ENTERPRISE,Government,GEO_1,5.0940666178,0
492,COMMERCIAL,Retail,GEO_2,5.091651769,0
493,COMMERCIAL,Manufacturing,GEO_2,5.089583974,0
494,PUBLIC SECTOR,Government,GEO_3,5.088793391666667,0
495,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.088087561,0
496,SMB,Financial_Services,GEO_2,5.08730369,0
497,PUBLIC SECTOR,Government,GEO_2,5.086899663,0
498,ENTERPRISE,Manufacturing,GEO_1,5.084354571,0
499,COMMERCIAL,Manufacturing,GEO_1,5.083802588,0
500,PUBLIC SECTOR,Government,GEO_2,5.083026039,0
501,SERVICE PROVIDER,Retail,GEO_2,5.083020839,1
502,SERVICE PROVIDER,Service_Provider,GEO_2,5.0823655290000005,0
503,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.082158338,0
504,COMMERCIAL,Professional_Services,GEO_1,5.081505292,0
505,ENTERPRISE,Professional_Services,GEO_1,5.081351465,0
506,COMMERCIAL,Health_Care,GEO_2,5.0809652445,0
507,SMB,Education-Public_Private,GEO_2,5.079993388,0
508,COMMERCIAL,Retail,GEO_1,5.079739280666667,0
509,SMB,Professional_Services,GEO_2,5.078896211,0
510,COMMERCIAL,Professional_Services,GEO_2,5.078847291,0
511,ENTERPRISE,Manufacturing,GEO_3,5.076962962750001,0
512,COMMERCIAL,Government,GEO_3,5.076282056,0
513,SMB,Technical_Services,GEO_2,5.076106057,0
514,SMB,Professional_Services,GEO_2,5.075803754333333,1
515,PUBLIC SECTOR,Government,GEO_2,5.074464606166667,0
516,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.07436074575,0
517,COMMERCIAL,Manufacturing,GEO_2,5.071882608666667,0
518,PUBLIC SECTOR,Technical_Services,GEO_1,5.071672283,0
519,PUBLIC SECTOR,Education-Public_Private,GEO_3,5.071481030499999,0
520,COMMERCIAL,Manufacturing,GEO_1,5.070896658,0
521,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.070353979,0
522,PUBLIC SECTOR,Government,GEO_1,5.0699193211999996,0
523,COMMERCIAL,Financial_Services,GEO_1,5.069570189,0
524,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.069214468,0
525,COMMERCIAL,Retail,GEO_2,5.0684925285,1
526,COMMERCIAL,Technical_Services,GEO_1,5.067315,0
527,COMMERCIAL,WholeSale-Distribution,GEO_2,5.065709988,1
528,COMMERCIAL,Professional_Services,GEO_2,5.06559773,0
529,COMMERCIAL,Manufacturing,GEO_1,5.065063896,0
530,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.0646703936,0
531,PUBLIC SECTOR,Government,GEO_2,5.06328701325,0
532,COMMERCIAL,WholeSale-Distribution,GEO_3,5.062444229,0
533,COMMERCIAL,Energy_Utilities,GEO_2,5.061121296,0
534,PUBLIC SECTOR,Professional_Services,GEO_2,5.060799748,0
535,ENTERPRISE,Manufacturing,GEO_2,5.0602298496666664,1
536,COMMERCIAL,Retail,GEO_2,5.058936079,0
537,PUBLIC SECTOR,Government,GEO_1,5.058268174,0
538,ENTERPRISE,Manufacturing,GEO_2,5.0579921245,1
539,COMMERCIAL,Retail,GEO_2,5.0579444255,0
540,COMMERCIAL,WholeSale-Distribution,GEO_2,5.0573842036666665,1
541,COMMERCIAL,WholeSale-Distribution,GEO_2,5.0572159258,1
542,COMMERCIAL,Retail,GEO_2,5.057099872,0
543,COMMERCIAL,Financial_Services,GEO_1,5.056004522,0
544,SERVICE PROVIDER,Service_Provider,GEO_3,5.0540314120000005,0
545,COMMERCIAL,Financial_Services,GEO_1,5.053854912,0
546,COMMERCIAL,Professional_Services,GEO_2,5.0521736375,1
547,PUBLIC SECTOR,Government,GEO_1,5.0521360285,0
548,ENTERPRISE,Financial_Services,GEO_1,5.0507901352,1
549,PUBLIC SECTOR,Energy_Utilities,GEO_2,5.049841698,0
550,COMMERCIAL,Financial_Services,GEO_1,5.049741594,1
551,COMMERCIAL,Professional_Services,GEO_1,5.049550005875,1
552,COMMERCIAL,Financial_Services,GEO_2,5.048904357,0
553,ENTERPRISE,Manufacturing,GEO_2,5.04844749,0
554,SMB,WholeSale-Distribution,GEO_3,5.047560937,0
555,PUBLIC SECTOR,Government,GEO_2,5.047515438,0
556,PUBLIC SECTOR,Government,GEO_1,5.0472512819999995,0
557,PUBLIC SECTOR,Education-Public_Private,GEO_1,5.046973703,0
558,PUBLIC SECTOR,Professional_Services,GEO_2,5.0465046,0
559,ENTERPRISE,Professional_Services,GEO_1,5.046294503666666,1
560,COMMERCIAL,Financial_Services,GEO_2,5.045262814,0
561,SERVICE PROVIDER,Media-Entertainment,GEO_2,5.045226378,1
562,COMMERCIAL,Professional_Services,GEO_2,5.044631151666667,0
563,COMMERCIAL,Professional_Services,GEO_3,5.044314074,0
564,COMMERCIAL,Professional_Services,GEO_2,5.04341033425,1
565,COMMERCIAL,Professional_Services,GEO_1,5.04332078675,1
566,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.043244533,0
567,PUBLIC SECTOR,Transportation,GEO_2,5.043244533,0
568,COMMERCIAL,Technical_Services,GEO_1,5.042394218,0
569,COMMERCIAL,Retail,GEO_3,5.042310121,0
570,ENTERPRISE,Manufacturing,GEO_2,5.0382061151999995,1
571,PUBLIC SECTOR,Government,GEO_1,5.037997185,0
572,COMMERCIAL,Retail,GEO_2,5.036711742,0
573,PUBLIC SECTOR,Government,GEO_1,5.0356668115000005,0
574,COMMERCIAL,Energy_Utilities,GEO_2,5.035581901,0
575,PUBLIC SECTOR,Transportation,GEO_1,5.035301250666667,0
576,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.035207418000001,0
577,SERVICE PROVIDER,Service_Provider,GEO_1,5.035181672,0
578,COMMERCIAL,Manufacturing,GEO_1,5.034506646500001,1
579,PUBLIC SECTOR,Government,GEO_2,5.034222957,0
580,COMMERCIAL,Professional_Services,GEO_1,5.031540717,0
581,PUBLIC SECTOR,Government,GEO_2,5.031216427,0
582,COMMERCIAL,Technical_Services,GEO_2,5.029847172,0
583,COMMERCIAL,Technical_Services,GEO_2,5.029123861,0
584,SMB,Retail,GEO_2,5.0267356925,1
585,ENTERPRISE,Government,GEO_3,5.024871133,0
586,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.0248089794999995,0
587,ENTERPRISE,Financial_Services,GEO_1,5.0239294435,0
588,COMMERCIAL,Retail,GEO_2,5.023374789,0
589,COMMERCIAL,Professional_Services,GEO_2,5.023329279,0
590,COMMERCIAL,Retail,GEO_1,5.021374043,1
591,COMMERCIAL,Retail,GEO_1,5.021015632999999,1
592,COMMERCIAL,Professional_Services,GEO_2,5.019757559,0
593,PUBLIC SECTOR,Government,GEO_1,5.019055747,0
594,COMMERCIAL,Professional_Services,GEO_2,5.018977617,0
595,PUBLIC SECTOR,Health_Care,GEO_2,5.01848062,0
596,ENTERPRISE,Retail,GEO_2,5.01810214925,0
597,ENTERPRISE,Manufacturing,GEO_2,5.018047879,0
598,ENTERPRISE,Financial_Services,GEO_1,5.017250181666667,0
599,SERVICE PROVIDER,Technical_Services,GEO_2,5.017066414,0
600,SMB,Technical_Services,GEO_1,5.017027041,0
601,COMMERCIAL,Financial_Services,GEO_2,5.016710681499999,0
602,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.015624215,0
603,SMB,Technical_Services,GEO_2,5.014766836,0
604,PUBLIC SECTOR,Government,GEO_2,5.014616884,0
605,SERVICE PROVIDER,Manufacturing,GEO_2,5.013919325,0
606,COMMERCIAL,Media-Entertainment,GEO_2,5.01300435,0
607,COMMERCIAL,Manufacturing,GEO_2,5.012073638333334,1
608,PUBLIC SECTOR,Retail,GEO_2,5.01132094,1
609,COMMERCIAL,Manufacturing,GEO_3,5.011260846,0
610,PUBLIC SECTOR,Government,GEO_2,5.010737432,0
611,COMMERCIAL,Manufacturing,GEO_1,5.010356328,0
612,SMB,Manufacturing,GEO_2,5.01015139,0
613,COMMERCIAL,Manufacturing,GEO_3,5.009314911,0
614,PUBLIC SECTOR,Government,GEO_2,5.009165856,0
615,COMMERCIAL,Retail,GEO_1,5.007544596,0
616,PUBLIC SECTOR,Education-Public_Private,GEO_2,5.007021354,0
617,PUBLIC SECTOR,Government,GEO_2,5.006728063,0
618,PUBLIC SECTOR,Government,GEO_1,5.005319620454546,1
619,PUBLIC SECTOR,Health_Care,GEO_1,5.0049518165,0
620,COMMERCIAL,Professional_Services,GEO_2,5.0043877295999994,0
621,COMMERCIAL,Professional_Services,GEO_1,5.004201292,0
622,COMMERCIAL,Health_Care,GEO_2,5.003618225,0
623,ENTERPRISE,Financial_Services,GEO_1,5.00356559,0
624,ENTERPRISE,Financial_Services,GEO_1,5.0033036289999995,0
625,COMMERCIAL,Manufacturing,GEO_2,5.003200625,0
626,PUBLIC SECTOR,Health_Care,GEO_1,5.003194511,0
627,COMMERCIAL,Manufacturing,GEO_1,5.002220887,0
628,COMMERCIAL,Financial_Services,GEO_2,5.0011785226,0
629,COMMERCIAL,WholeSale-Distribution,GEO_2,5.001060411,0
630,ENTERPRISE,Financial_Services,GEO_1,5.000875819,0
631,ENTERPRISE,Financial_Services,GEO_2,5.000869284,0
632,ENTERPRISE,Financial_Services,GEO_1,5.000700412,0
633,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.998081803,0
634,COMMERCIAL,Manufacturing,GEO_3,4.997411786,0
635,PUBLIC SECTOR,Government,GEO_1,4.994855219333334,0
636,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.993787764333334,0
637,SERVICE PROVIDER,Service_Provider,GEO_2,4.991830517,1
638,COMMERCIAL,Financial_Services,GEO_2,4.991733953333333,1
639,ENTERPRISE,Financial_Services,GEO_1,4.991715451,0
640,PUBLIC SECTOR,Health_Care,GEO_1,4.991295939,0
641,SERVICE PROVIDER,Technical_Services,GEO_2,4.99012624,0
642,SMB,Health_Care,GEO_2,4.988843368,0
643,ENTERPRISE,Financial_Services,GEO_2,4.988504639,0
644,PUBLIC SECTOR,Government,GEO_2,4.98667311,0
645,ENTERPRISE,Financial_Services,GEO_1,4.985826088333333,0
646,COMMERCIAL,Health_Care,GEO_2,4.983325875,0
647,PUBLIC SECTOR,Health_Care,GEO_1,4.982980662,0
648,PUBLIC SECTOR,Government,GEO_2,4.982185848,0
649,COMMERCIAL,Retail,GEO_1,4.981988314,0
650,COMMERCIAL,Health_Care,GEO_2,4.980149914,0
651,SMB,Professional_Services,GEO_2,4.980149914,0
652,ENTERPRISE,Health_Care,GEO_2,4.979993647,0
653,SERVICE PROVIDER,Service_Provider,GEO_2,4.978271616,0
654,COMMERCIAL,Technical_Services,GEO_2,4.977943416,0
655,ENTERPRISE,Transportation,GEO_2,4.977676954333333,1
656,COMMERCIAL,Energy_Utilities,GEO_2,4.976806170666666,0
657,COMMERCIAL,Professional_Services,GEO_2,4.9765612845,0
658,COMMERCIAL,Technical_Services,GEO_1,4.976096309833333,0
659,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.975693331,0
660,COMMERCIAL,Manufacturing,GEO_2,4.975151341,0
661,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.974370518,0
662,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.9742338969999995,0
663,PUBLIC SECTOR,Government,GEO_2,4.973842536,0
664,COMMERCIAL,Professional_Services,GEO_1,4.972574768,0
665,COMMERCIAL,Financial_Services,GEO_1,4.971974819,0
666,COMMERCIAL,Financial_Services,GEO_1,4.97195789,0
667,PUBLIC SECTOR,Government,GEO_2,4.9716754788,0
668,COMMERCIAL,Manufacturing,GEO_2,4.97121664,0
669,PUBLIC SECTOR,Professional_Services,GEO_2,4.969743645,0
670,COMMERCIAL,Financial_Services,GEO_1,4.969322163,0
671,COMMERCIAL,Financial_Services,GEO_1,4.968245064666667,1
672,SERVICE PROVIDER,Technical_Services,GEO_2,4.968117369,0
673,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.967948192,0
674,COMMERCIAL,Financial_Services,GEO_2,4.967754998,0
675,COMMERCIAL,Manufacturing,GEO_2,4.9673428345,1
676,PUBLIC SECTOR,Government,GEO_1,4.965496715,0
677,PUBLIC SECTOR,Government,GEO_2,4.964973491,0
678,COMMERCIAL,Professional_Services,GEO_2,4.964400622,0
679,COMMERCIAL,Manufacturing,GEO_2,4.9639167875000005,1
680,COMMERCIAL,Manufacturing,GEO_2,4.963878744,0
681,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.96311079,0
682,COMMERCIAL,Manufacturing,GEO_2,4.963041659,0
683,COMMERCIAL,Professional_Services,GEO_1,4.962922554333333,0
684,PUBLIC SECTOR,Professional_Services,GEO_2,4.962888238,0
685,COMMERCIAL,Retail,GEO_2,4.96263182,0
686,COMMERCIAL,Professional_Services,GEO_2,4.962440858,0
687,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.960594579,0
688,PUBLIC SECTOR,Government,GEO_2,4.960507814421052,1
689,COMMERCIAL,Retail,GEO_2,4.959594301,0
690,PUBLIC SECTOR,Media-Entertainment,GEO_1,4.9593130379999995,0
691,ENTERPRISE,Retail,GEO_2,4.9563863032,1
692,COMMERCIAL,Health_Care,GEO_2,4.95637790175,0
693,COMMERCIAL,Professional_Services,GEO_2,4.956375064,0
694,PUBLIC SECTOR,Retail,GEO_2,4.956375064,0
695,PUBLIC SECTOR,Professional_Services,GEO_1,4.9559915285,0
696,SERVICE PROVIDER,Service_Provider,GEO_3,4.955403563,0
697,PUBLIC SECTOR,Government,GEO_3,4.954908276499999,0
698,PUBLIC SECTOR,Government,GEO_2,4.954641239571429,0
699,ENTERPRISE,Technical_Services,GEO_1,4.9541082365,0
700,COMMERCIAL,Health_Care,GEO_2,4.953999220428571,1
701,SMB,Professional_Services,GEO_2,4.953707107,0
702,ENTERPRISE,Financial_Services,GEO_2,4.95303861,0
703,COMMERCIAL,Media-Entertainment,GEO_2,4.952768761333334,0
704,ENTERPRISE,Manufacturing,GEO_2,4.951944111,0
705,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.951062976,0
706,SERVICE PROVIDER,Technical_Services,GEO_2,4.949855226,0
707,ENTERPRISE,Financial_Services,GEO_3,4.9496711635,0
708,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.949533225,0
709,PUBLIC SECTOR,Technical_Services,GEO_2,4.949218347,0
710,ENTERPRISE,Financial_Services,GEO_1,4.947967309,0
711,PUBLIC SECTOR,Government,GEO_2,4.947935945,0
712,COMMERCIAL,Financial_Services,GEO_1,4.947845638,0
713,COMMERCIAL,Financial_Services,GEO_1,4.947758863,0
714,COMMERCIAL,Retail,GEO_2,4.947063599333333,0
715,ENTERPRISE,Retail,GEO_1,4.947054305533333,1
716,PUBLIC SECTOR,Professional_Services,GEO_1,4.945624498,0
717,COMMERCIAL,Retail,GEO_2,4.945465236,1
718,COMMERCIAL,Manufacturing,GEO_2,4.945375782,0
719,PUBLIC SECTOR,Government,GEO_2,4.945375782,0
720,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.944260376,0
721,COMMERCIAL,Manufacturing,GEO_1,4.943837012,0
722,SERVICE PROVIDER,Service_Provider,GEO_2,4.943673705666666,1
723,COMMERCIAL,Financial_Services,GEO_3,4.942636278,0
724,PUBLIC SECTOR,Professional_Services,GEO_1,4.94255011,0
725,SMB,Professional_Services,GEO_2,4.9409393895000004,0
726,COMMERCIAL,Financial_Services,GEO_2,4.9407102562,0
727,COMMERCIAL,WholeSale-Distribution,GEO_2,4.9405332983333325,1
728,PUBLIC SECTOR,Professional_Services,GEO_1,4.940244825,0
729,COMMERCIAL,Retail,GEO_2,4.9399961365,1
730,PUBLIC SECTOR,Manufacturing,GEO_2,4.939804298,0
731,COMMERCIAL,Technical_Services,GEO_2,4.939064031,0
732,COMMERCIAL,Energy_Utilities,GEO_2,4.938770128666667,0
733,ENTERPRISE,Financial_Services,GEO_1,4.938579937,0
734,COMMERCIAL,Professional_Services,GEO_2,4.937836885666667,0
735,COMMERCIAL,Retail,GEO_1,4.937726056,1
736,SMB,Professional_Services,GEO_2,4.936333363999999,1
737,PUBLIC SECTOR,Government,GEO_2,4.935696935499999,0
738,COMMERCIAL,Health_Care,GEO_2,4.935646112,0
739,COMMERCIAL,Media-Entertainment,GEO_2,4.934482703777778,1
740,SERVICE PROVIDER,Technical_Services,GEO_2,4.933417039,0
741,COMMERCIAL,Retail,GEO_2,4.933268303999999,0
742,COMMERCIAL,Manufacturing,GEO_1,4.933136882,0
743,COMMERCIAL,Technical_Services,GEO_2,4.933123927666666,0
744,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.932202423750001,0
745,PUBLIC SECTOR,Government,GEO_3,4.9315656795,0
746,PUBLIC SECTOR,Government,GEO_2,4.931018419,1
747,PUBLIC SECTOR,Government,GEO_2,4.9301694264,1
748,COMMERCIAL,Technical_Services,GEO_3,4.930126989,0
749,ENTERPRISE,Financial_Services,GEO_2,4.9299804326666665,0
750,COMMERCIAL,Financial_Services,GEO_1,4.929654005,0
751,COMMERCIAL,Health_Care,GEO_2,4.928512426499999,0
752,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.928336226,0
753,COMMERCIAL,Financial_Services,GEO_2,4.928336226,0
754,PUBLIC SECTOR,Government,GEO_2,4.928047136,0
755,COMMERCIAL,Professional_Services,GEO_2,4.92794152,0
756,PUBLIC SECTOR,Government,GEO_2,4.9265690913333335,1
757,COMMERCIAL,Retail,GEO_2,4.926025522571429,1
758,ENTERPRISE,Financial_Services,GEO_1,4.926007592,0
759,COMMERCIAL,Financial_Services,GEO_1,4.925819887,0
760,SERVICE PROVIDER,Service_Provider,GEO_2,4.9241245,0
761,ENTERPRISE,Energy_Utilities,GEO_2,4.9240283,0
762,PUBLIC SECTOR,Government,GEO_3,4.9235605284999995,0
763,COMMERCIAL,Retail,GEO_2,4.923118513,1
764,PUBLIC SECTOR,Government,GEO_1,4.922701509,0
765,COMMERCIAL,Financial_Services,GEO_2,4.9221836515,1
766,ENTERPRISE,Government,GEO_3,4.921321187,1
767,PUBLIC SECTOR,Government,GEO_1,4.920534873,0
768,PUBLIC SECTOR,Health_Care,GEO_1,4.917876375,0
769,COMMERCIAL,Financial_Services,GEO_2,4.917778042,0
770,PUBLIC SECTOR,Government,GEO_1,4.9174494656,0
771,COMMERCIAL,Manufacturing,GEO_1,4.917237182,0
772,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.915656359,0
773,COMMERCIAL,WholeSale-Distribution,GEO_2,4.913548408,1
774,PUBLIC SECTOR,Technical_Services,GEO_1,4.913016413,0
775,COMMERCIAL,Education-Public_Private,GEO_2,4.911939617,0
776,PUBLIC SECTOR,Government,GEO_3,4.911843377,0
777,PUBLIC SECTOR,Government,GEO_2,4.911672174,0
778,COMMERCIAL,WholeSale-Distribution,GEO_1,4.911439244666667,0
779,SERVICE PROVIDER,Service_Provider,GEO_1,4.910471987999999,0
780,COMMERCIAL,Manufacturing,GEO_3,4.9102320693333334,0
781,COMMERCIAL,Professional_Services,GEO_2,4.9096885948,1
782,PUBLIC SECTOR,Transportation,GEO_2,4.909088513,0
783,COMMERCIAL,Professional_Services,GEO_1,4.906993456,0
784,ENTERPRISE,Energy_Utilities,GEO_1,4.9063811390000005,0
785,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.906297391,0
786,PUBLIC SECTOR,Government,GEO_2,4.905199386,0
787,COMMERCIAL,Professional_Services,GEO_2,4.904422759,0
788,PUBLIC SECTOR,Government,GEO_2,4.904115322,0
789,COMMERCIAL,Professional_Services,GEO_1,4.9027131,0
790,PUBLIC SECTOR,Government,GEO_2,4.901967063,0
791,PUBLIC SECTOR,Government,GEO_1,4.901893331,0
792,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.901440119,0
793,COMMERCIAL,Professional_Services,GEO_1,4.900640957,0
794,PUBLIC SECTOR,Financial_Services,GEO_2,4.90023453625,0
795,SERVICE PROVIDER,Service_Provider,GEO_2,4.89836152,0
796,SMB,Transportation,GEO_2,4.897352968333333,1
797,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.896145612,0
798,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.895767682,0
799,PUBLIC SECTOR,Government,GEO_3,4.894808914,0
800,SMB,Technical_Services,GEO_1,4.894724402,0
801,COMMERCIAL,Financial_Services,GEO_2,4.8941416460000005,1
802,PUBLIC SECTOR,Professional_Services,GEO_2,4.893154071,0
803,COMMERCIAL,Professional_Services,GEO_2,4.8929129588,0
804,COMMERCIAL,Financial_Services,GEO_2,4.891998885,0
805,COMMERCIAL,Manufacturing,GEO_2,4.891479963,0
806,COMMERCIAL,Health_Care,GEO_2,4.890432993,0
807,COMMERCIAL,Media-Entertainment,GEO_1,4.8884212435,0
808,COMMERCIAL,Energy_Utilities,GEO_2,4.888313806,0
809,COMMERCIAL,Technical_Services,GEO_1,4.8881774555,0
810,ENTERPRISE,Financial_Services,GEO_1,4.887710055,0
811,COMMERCIAL,Professional_Services,GEO_2,4.887321985,0
812,SERVICE PROVIDER,Service_Provider,GEO_1,4.885445994,0
813,PUBLIC SECTOR,Government,GEO_2,4.883720095,0
814,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.883441709666666,0
815,COMMERCIAL,Technical_Services,GEO_2,4.8825631595,1
816,COMMERCIAL,Government,GEO_2,4.882560907,0
817,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.882560907,0
818,COMMERCIAL,Technical_Services,GEO_2,4.882265437,0
819,PUBLIC SECTOR,Government,GEO_1,4.8820181936,1
820,PUBLIC SECTOR,Education-Public_Private,GEO_3,4.880732999,0
821,SMB,Manufacturing,GEO_2,4.880676913,1
822,COMMERCIAL,Health_Care,GEO_2,4.8804141685,0
823,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.8794970535,0
824,SMB,Financial_Services,GEO_2,4.87941579125,0
825,COMMERCIAL,Media-Entertainment,GEO_2,4.879269725,0
826,COMMERCIAL,Professional_Services,GEO_2,4.878996705,0
827,PUBLIC SECTOR,Government,GEO_2,4.878176729,0
828,PUBLIC SECTOR,Government,GEO_1,4.877965047285714,0
829,COMMERCIAL,Manufacturing,GEO_1,4.877931275,0
830,SMB,Retail,GEO_2,4.877597916,0
831,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.877163659,0
832,COMMERCIAL,Financial_Services,GEO_2,4.877163478,0
